id,date_submitted,street,ward,district,city,detailed_address,area(m2),price(milion_vnd),hot_and_cold_water_machine,washing_machine,fridge,camera,fingerprint_door_lock/magnetic_card,parking,air_conditioner,balcony
21353414,26/12/2022,Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TPHCM,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TPHCM",26,3.9,0,1,0,0,0,1,0,0
21390445,26/12/2022,Đường Nguyễn Tri Phương, Phường 8, Quận 10, TPHCM,"Đường Nguyễn Tri Phương, Phường 8, Quận 10, TPHCM",28,6,0,1,0,1,0,0,0,0
21387395,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",38,6.5,0,1,1,1,1,0,1,1
21975682,26/12/2022,Đường Đinh Bộ Lĩnh, Phường 15, Quận Bình Thạnh, TPHCM,"Đường Đinh Bộ Lĩnh, Phường 15, Quận Bình Thạnh, TPHCM",28,3.3,0,0,0,0,0,0,0,0
21377138,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",25,5.2,0,1,0,0,0,1,1,0
21374456,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.2,1,0,1,1,0,0,1,1
21367093,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.2,0,0,1,1,0,0,1,1
21360757,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",25,5,1,0,0,1,0,0,1,0
21355944,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",30,5.5,1,0,0,1,0,0,1,1
21355741,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",30,5.2,1,1,0,1,1,0,1,0
21353587,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",25,5,1,1,0,1,1,1,0,0
21353581,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22,5,1,0,1,0,0,0,1,0
21351069,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.2,0,0,0,0,0,1,0,1
21390418,26/12/2022,Đường Lê Văn Sỹ, Phường 11, Quận Phú Nhuận, TPHCM,"Đường Lê Văn Sỹ, Phường 11, Quận Phú Nhuận, TPHCM",28,6,1,1,1,1,0,1,1,0
21387148,26/12/2022,Đường Hoàng Sa, Phường 5, Quận Tân Bình, TPHCM,"Đường Hoàng Sa, Phường 5, Quận Tân Bình, TPHCM",28,5.5,1,0,1,0,0,0,0,0
21383370,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22,5.2,1,0,0,0,0,0,1,0
21367122,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",25,5.5,0,0,0,1,0,1,1,1
21387390,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",25,5,1,0,0,1,0,0,1,0
21387092,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5,0,0,1,0,0,0,1,0
21386577,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",25,5,0,1,0,0,0,1,1,0
21385741,26/12/2022,Đường Nguyễn Thị Nhỏ, Phường 9, Quận Tân Bình, TPHCM,"Đường Nguyễn Thị Nhỏ, Phường 9, Quận Tân Bình, TPHCM",25,5,0,0,0,0,0,1,0,0
21385738,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",25,5,0,1,0,0,0,1,1,1
21385214,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22,5,0,0,0,0,0,0,1,0
21382966,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",22,5,0,0,0,1,0,0,1,0
21375697,26/12/2022,Đường Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM,"Đường Nguyễn Thị Nhỏ, Phường 15, Quận 11, TPHCM",25,5.2,1,1,1,1,0,1,1,0
21372956,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.2,1,0,0,0,0,0,1,0
21372008,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22,5.2,1,0,0,1,1,0,0,1
21353578,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",22,5.2,0,1,0,0,0,1,1,0
21349758,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.4,0,1,0,0,0,1,1,0
21347341,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",25,5.4,0,0,0,0,0,1,1,1
21388288,26/12/2022,Đường Trần Phú, Phường 4, Quận 5, TPHCM,"Đường Trần Phú, Phường 4, Quận 5, TPHCM",35,6.5,1,0,1,1,0,1,1,0
21366105,26/12/2022,Đường 3 Tháng 2, Phường 11, Quận 10, TPHCM,"Đường 3/2, Phường 11, Quận 10, TPHCM",30,6,0,0,1,0,0,0,0,1
21363289,26/12/2022,Đường Bắc Hải, Phường 15, Quận 10, TPHCM,"Đường Bắc Hải, Phường 15, Quận 10, TPHCM",25,5.2,1,0,1,0,0,1,1,1
21360586,26/12/2022,Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM,"Đường Lý Thường Kiệt, Phường 15, Quận 11, TPHCM",30,5.5,0,1,0,0,0,1,1,1
21357165,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",25,5.2,0,0,1,0,0,0,1,0
21353435,26/12/2022,Đường Lê Văn Sỹ, Phường 13, Quận 3, TPHCM,"Đường Lê Văn Sỹ, Phường 13, Quận 3, TPHCM",30,6,0,1,1,1,0,0,0,0
21391553,26/12/2022,Đường Thành Thái, Phường 14, Quận 10, TPHCM,"Đường Thành Thái, Phường 14, Quận 10, TPHCM",25,5.2,0,0,0,0,0,1,1,0
21372619,26/12/2022,Đường Lê Hồng Phong, Phường 10, Quận 10, TPHCM,"Đường Lê Hồng Phong, Phường 10, Quận 10, TPHCM",28,6,0,0,1,1,1,0,0,0
21370115,26/12/2022,Đường Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, TPHCM,"Đường Cách Mạng Tháng 8, Phường 5, Quận Tân Bình, TPHCM",30,7.5,1,0,0,1,0,1,0,0
21349746,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",22,5.4,1,1,1,1,0,1,1,0
21377213,26/12/2022,Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 14, Quận 10, TPHCM",30,5.4,0,0,0,0,0,1,1,1
21390439,26/12/2022,Đường Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM,"Đường Sư Vạn Hạnh, Phường 12, Quận 10, TPHCM",28,6,0,1,0,0,0,0,0,0
21383885,26/12/2022,Đường 3 Tháng 2, Phường 14, Quận 10, TPHCM,"Đường 3/2, Phường 14, Quận 10, TPHCM",28,6,0,1,1,0,0,0,1,0
21379982,26/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",20,7.5,0,1,1,0,0,0,1,1
21359953,26/12/2022,Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM",30,4.2,0,0,1,1,0,1,0,0
21387759,26/12/2022,Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TPHCM,"Đường Nguyễn Trãi, Phường Nguyễn Cư Trinh, Quận 1, TPHCM",45,7.5,0,0,1,0,0,0,1,0
21383803,26/12/2022,Đường Lê Hồng Phong, Phường 12, Quận 10, TPHCM,"Đường Lê Hồng Phong, Phường 12, Quận 10, TPHCM",28,6.2,0,0,1,0,0,0,1,0
21978450,26/12/2022,Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TPHCM,"Đường Cách Mạng Tháng 8, Phường 15, Quận 10, TPHCM",40,3.6,0,0,0,0,0,1,0,0
21978758,26/12/2022,Đường số 20, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường số 20, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",30,3.8,0,0,0,0,0,1,0,1
21978258,26/12/2022,Đường Lê Vĩnh Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Lê Vĩnh Hòa, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",30,4,1,1,1,0,0,1,1,1
21978270,26/12/2022,Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",20,4.8,0,0,1,1,1,1,1,0
21978284,26/12/2022,Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, TPHCM,"Đường Phan Văn Hân, Phường 17, Quận Bình Thạnh, TPHCM",18,4.5,0,0,1,0,0,0,0,0
21978403,26/12/2022,Đường Quang Trung, Phường 10, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 10, Quận Gò Vấp, TPHCM",20,4.4,1,0,1,0,0,0,1,1
21978422,26/12/2022,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",25,4,1,0,1,1,1,1,1,0
21978454,26/12/2022,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",30,3.7,0,1,0,0,0,0,0,0
21977932,25/12/2022,Đường số 20, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường số 20, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",30,3.8,0,0,0,0,0,1,0,1
21952283,25/12/2022,Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Lê Trọng Tấn, Phường Tây Thạnh, Quận Tân Phú, TPHCM",20,3,0,0,0,0,0,1,0,0
21882434,25/12/2022,Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",22,6,0,0,0,0,0,0,0,1
21972666,24/12/2022,Đường Lâm văn Bền, Phường Tân Kiểng, Quận 7, TPHCM,"Đường Lâm văn Bền, Phường Tân Kiểng, Quận 7, TPHCM",35,4,0,1,0,0,0,1,0,0
21958839,24/12/2022,Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",45,5.7,0,1,0,1,0,0,0,1
21949988,24/12/2022,Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Trương Văn Bang, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",30,5,1,0,1,1,1,1,1,1
21962019,24/12/2022,Đường số 50, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM,"Đường số 50, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",22,3.9,0,0,0,0,0,1,0,1
21933158,24/12/2022,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",25,3.6,0,0,0,0,1,0,0,0
21940005,24/12/2022,Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",36,4.8,0,0,0,0,0,0,0,0
21977054,24/12/2022,Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TPHCM,"Đường Hoàng Văn Thụ, Phường 4, Quận Tân Bình, TPHCM",20,4,1,1,1,0,1,0,0,0
21977249,24/12/2022,Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM,"Đường Lũy Bán Bích, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",20,3.8,0,0,0,0,0,0,1,1
21977534,24/12/2022,Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Công, Phường 3, Quận Gò Vấp, TPHCM",40,6.3,1,1,1,0,0,0,1,1
21977536,24/12/2022,Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM,"Đường Lê Đức Thọ, Phường 16, Quận Gò Vấp, TPHCM",25,2.5,0,0,0,1,1,1,0,0
21962875,23/12/2022,Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",50,5.9,0,0,0,0,0,0,0,1
21961832,23/12/2022,Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",50,5.2,0,0,0,0,0,0,0,0
21945184,23/12/2022,Đường số 8, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường số 8, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",25,3.5,0,0,0,0,0,0,1,1
21947149,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,4,1,0,0,1,1,0,1,1
21946465,23/12/2022,Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",30,3.9,1,0,0,1,1,0,1,1
21946323,23/12/2022,Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",30,3,0,1,0,1,0,0,1,1
21945538,23/12/2022,Đường Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Trường Chinh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,5,1,0,0,1,1,0,1,1
21940440,23/12/2022,Đường Nguyễn Oanh, Phường 10, Quận Gò Vấp, TPHCM,"Đường Nguyễn Oanh, Phường 10, Quận Gò Vấp, TPHCM",30,3.8,1,0,0,1,1,0,1,1
21939121,23/12/2022,Đường Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM,"Đường Thống Nhất, Phường 11, Quận Gò Vấp, TPHCM",30,5,0,1,0,1,0,0,1,1
21939052,23/12/2022,Đường Điện Biên Phủ, Phường 17, Quận Bình Thạnh, TPHCM,"Đường Điện Biên Phủ, Phường 17, Quận Bình Thạnh, TPHCM",30,6.2,0,1,0,1,0,0,1,1
21939034,23/12/2022,Đường Phạm Ngũ Lão, Phường 7, Quận Gò Vấp, TPHCM,"Đường Phạm Ngũ Lão, Phường 7, Quận Gò Vấp, TPHCM",30,3.5,0,1,0,1,0,0,1,1
21930162,23/12/2022,Đường Võ Thành Trang, Phường 11, Quận Tân Bình, TPHCM,"Đường Võ Thành Trang, Phường 11, Quận Tân Bình, TPHCM",30,6.5,0,1,1,0,1,1,1,0
21924480,23/12/2022,Đường Võ Thành Trang, Phường 11, Quận Tân Bình, TPHCM,"Đường Võ Thành Trang, Phường 11, Quận Tân Bình, TPHCM",30,4.5,0,0,1,0,0,0,1,1
21921706,23/12/2022,Đường Tô Hiến Thành, Phường 13, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 13, Quận 10, TPHCM",30,4,1,0,0,1,1,0,1,1
21921494,23/12/2022,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",25,3.5,1,0,0,1,1,0,1,1
21920885,23/12/2022,Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, TPHCM,"Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, TPHCM",25,4.2,1,0,0,1,1,0,1,1
21918330,23/12/2022,Đường Quang Trung, Phường 11, Quận Gò Vấp, TPHCM,"Đường Quang Trung, Phường 11, Quận Gò Vấp, TPHCM",40,4.4,1,0,0,1,1,0,1,1
21915871,23/12/2022,Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM",25,4.3,0,1,0,0,1,0,0,0
21973465,23/12/2022,Đường số 20, Phường 5, Quận Gò Vấp, TPHCM,"Đường số 20, Phường 5, Quận Gò Vấp, TPHCM",30,4,1,1,0,0,0,0,0,1
21966661,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,4.5,1,0,0,1,1,0,1,1
21952566,23/12/2022,Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM,"Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",30,2.8,1,0,0,1,1,0,1,1
21952511,23/12/2022,Đường Cư Xá Phú Bình, Phường 8, Quận 11, TPHCM,"Đường Cư Xá Phú Bình, Phường 8, Quận 11, TPHCM",30,5,0,1,0,0,0,0,0,0
21949301,23/12/2022,Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM,"Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",30,3.4,1,0,0,1,1,0,1,1
21949150,23/12/2022,Đường Lê Lai, Phường Bến Thành, Quận 1, TPHCM,"Đường Lê Lai, Phường Bến Thành, Quận 1, TPHCM",30,5,1,0,0,1,1,0,1,1
21949070,23/12/2022,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",30,3.5,1,0,0,1,1,0,1,1
21944979,23/12/2022,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",25,3.3,1,0,0,1,1,0,1,1
21944458,23/12/2022,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",25,3.2,1,0,0,1,1,0,1,1
21944332,23/12/2022,Đường Phạm Ngũ Lão, Phường 7, Quận Gò Vấp, TPHCM,"Đường Phạm Ngũ Lão, Phường 7, Quận Gò Vấp, TPHCM",25,4.4,0,1,0,1,0,0,1,1
21943904,23/12/2022,Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TPHCM,"Đường Trần Đình Xu, Phường Nguyễn Cư Trinh, Quận 1, TPHCM",30,5,1,1,0,0,0,0,0,1
21943788,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,3.5,1,0,0,1,1,0,1,1
21940378,23/12/2022,Đường Lê Hoàng Phái, Phường 10, Quận Gò Vấp, TPHCM,"Đường Lê Hoàng Phái, Phường 10, Quận Gò Vấp, TPHCM",30,5.5,0,1,0,1,0,0,1,1
21940340,23/12/2022,Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Lượng, Phường 17, Quận Gò Vấp, TPHCM",30,5.5,0,1,0,1,0,0,1,1
21931252,23/12/2022,Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Cửu Vân, Phường 17, Quận Bình Thạnh, TPHCM",20,1.6,0,1,1,0,0,0,0,0
21930959,23/12/2022,Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",25,5,0,1,0,1,0,0,1,1
21930133,23/12/2022,Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TPHCM,"Đường Đào Duy Anh, Phường 9, Quận Phú Nhuận, TPHCM",40,6,0,0,1,0,0,0,1,1
21929757,23/12/2022,Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",30,5.5,0,0,1,0,0,0,1,1
21930099,23/12/2022,Đường Cộng Hòa, Phường 4, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 4, Quận Tân Bình, TPHCM",30,4.5,1,0,0,1,1,0,1,1
21974947,23/12/2022,Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",30,2.8,0,0,1,0,0,1,0,0
21973456,23/12/2022,Đường Tân Sơn Hòa, Phường 3, Quận Tân Bình, TPHCM,"Đường Tân Sơn Hòa, Phường 3, Quận Tân Bình, TPHCM",30,5.5,1,1,1,0,1,0,0,0
21973454,23/12/2022,Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",30,2.8,1,1,1,0,1,0,0,0
21971142,23/12/2022,Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM,"Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",30,4.5,1,1,1,0,1,0,0,0
21971129,23/12/2022,Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM,"Đường Nguyễn Quý Anh, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",30,3.7,1,0,0,1,1,0,1,1
21971115,23/12/2022,Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM",30,3.9,1,0,0,1,1,0,1,1
21971096,23/12/2022,Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM",30,3.4,1,0,0,1,1,0,1,1
21971075,23/12/2022,Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, TPHCM,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",30,2.8,1,1,0,0,0,0,0,1
21966725,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,4.5,0,0,0,1,0,0,0,0
21966684,23/12/2022,Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM,"Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM",27,3.15,0,0,0,1,0,0,0,0
21958759,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,1.2,0,0,0,0,0,0,0,0
21957202,23/12/2022,Đường số 14, Phường 5, Quận Gò Vấp, TPHCM,"Đường số 14, Phường 5, Quận Gò Vấp, TPHCM",30,5.5,1,0,0,1,1,0,1,1
21957193,23/12/2022,Đường số 14, Phường 5, Quận Gò Vấp, TPHCM,"Đường số 14, Phường 5, Quận Gò Vấp, TPHCM",30,4.5,1,0,0,1,1,0,1,1
21956381,23/12/2022,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",30,5.5,1,0,0,1,1,0,1,1
21956351,23/12/2022,Đường D1, Phường 25, Quận Bình Thạnh, TPHCM,"Đường D1, Phường 25, Quận Bình Thạnh, TPHCM",25,4.4,1,0,0,1,1,0,1,1
21956290,23/12/2022,Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM,"Đường Gò Xoài, Phường Bình Hưng Hòa, Quận Bình Tân, TPHCM",30,3.4,1,0,0,1,1,0,1,1
21955556,23/12/2022,Đường Tân Trang, Phường 9, Quận Tân Bình, TPHCM,"Đường Tân Trang, Phường 9, Quận Tân Bình, TPHCM",30,5.5,1,1,1,0,1,0,0,0
21955484,23/12/2022,Đường Lê Lai, Phường Phạm Ngũ Lão, Quận 1, TPHCM,"Đường Lê Lai, Phường Phạm Ngũ Lão, Quận 1, TPHCM",30,5.5,1,0,0,1,1,0,1,1
21953116,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,4,1,0,0,1,1,0,1,1
21929356,23/12/2022,Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, TPHCM,"Đường Lê Đức Thọ, Phường 17, Quận Gò Vấp, TPHCM",30,3.8,0,1,1,0,1,1,1,0
21949573,23/12/2022,Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Phú Trung, Quận Tân Phú, TPHCM",30,4,1,0,0,1,1,0,1,1
21949591,23/12/2022,Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Quý, Quận Tân Phú, TPHCM",25,3.3,1,0,0,1,1,0,1,1
21949740,23/12/2022,Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Miếu Gò Xoài, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",30,2.8,1,0,0,1,1,0,1,1
